oid,delta_mag_fid_1,delta_mjd_fid_1,positive_fraction_1,delta_mag_fid_2,delta_mjd_fid_2,positive_fraction_2,MHPS_ratio_1,MHPS_low_1,MHPS_high_1,MHPS_ratio_2,MHPS_low_2,MHPS_high_2,GP_DRW_sigma_1,GP_DRW_tau_1,GP_DRW_sigma_2,GP_DRW_tau_2,Psi_CS_1,Psi_eta_1,Psi_CS_2,Psi_eta_2,Harmonics_mag_1_1,Harmonics_mag_2_1,Harmonics_mag_3_1,Harmonics_mag_4_1,Harmonics_mag_5_1,Harmonics_mag_6_1,Harmonics_mag_7_1,Harmonics_phase_2_1,Harmonics_phase_3_1,Harmonics_phase_4_1,Harmonics_phase_5_1,Harmonics_phase_6_1,Harmonics_phase_7_1,Harmonics_mse_1,Harmonics_mag_1_2,Harmonics_mag_2_2,Harmonics_mag_3_2,Harmonics_mag_4_2,Harmonics_mag_5_2,Harmonics_mag_6_2,Harmonics_mag_7_2,Harmonics_phase_2_2,Harmonics_phase_3_2,Harmonics_phase_4_2,Harmonics_phase_5_2,Harmonics_phase_6_2,Harmonics_phase_7_2,Harmonics_mse_2,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,Power_rate_4,Amplitude_1,AndersonDarling_1,Autocor_length_1,Beyond1Std_1,Con_1,Gskew_1,Meanvariance_1,MedianAbsDev_1,MedianBRP_1,PairSlopeTrend_1,PercentAmplitude_1,Q31_1,Rcs_1,Skew_1,SmallKurtosis_1,Std_1,StetsonK_1,Pvar_1,ExcessVar_1,SF_ML_amplitude_1,SF_ML_gamma_1,IAR_phi_1,LinearTrend_1,Amplitude_2,AndersonDarling_2,Autocor_length_2,Beyond1Std_2,Con_2,Gskew_2,Meanvariance_2,MedianAbsDev_2,MedianBRP_2,PairSlopeTrend_2,PercentAmplitude_2,Q31_2,Rcs_2,Skew_2,SmallKurtosis_2,Std_2,StetsonK_2,Pvar_2,ExcessVar_2,SF_ML_amplitude_2,SF_ML_gamma_2,IAR_phi_2,LinearTrend_2
ZTF18abdrbqp,0.8421840000000032,44.00666669988277,1.0,0.21585999999999927,56.96236110013706,1.0,390.70196533203125,3.1274449825286865,0.008004682138562202,89494960.0,0.2363283634185791,2.640689000799057e-09,0.10319438150893231,42.187296866062695,0.0016195824077659309,16.34230333721737,0.36898333373021386,2.173300528624885,0.45121311154412486,2.043563934229724,1.8049706652770463,1.7950899486784646,4.953287851467108,4.784213699694324,2.9856236488054266,3.992131609577645,1.3141834038864295,2.832546778512809,3.7217819056690606,1.4222399259196072,0.9804207440536197,2.2036334542173908,4.14608575773225,3.9668434091113735e-28,4.211379108399319,7.45398429380757,4.745727483742745,2.623151345260145,1.3798992929316132,2.894743599108076,8.113656222469428,1.2836469140717401,1.0854199438019503,2.162051158662175,5.27339724215077,4.851820380263039,0.3265336206795464,7.91385260117719e-27,0.0003353157371748239,0.0003353157371748239,0.0003353157371748239,0.00023596531536895782,0.0008122034487314522,0.01615934632718563,0.4210920000000016,0.7739263278110863,2.0,0.2857142857142857,0.0,-0.14341199999999787,0.01733320709556633,0.34938600000000264,0.14285714285714285,0.13333333333333333,0.0268966851993294,0.5740145000000005,0.4702813895731027,-0.04366322426537645,-1.0184820137757846,0.31601045678119793,0.9629719078286605,1.0,0.00027156688408368223,15.0,1.9061624799666508,0.9779798163351687,0.020274777382393767,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abdrmin,2.399872000000002,40.94672460016591,1.0,1.9733580000000046,58.959363400004804,1.0,21.272550582885742,3.0688316822052,0.14426252245903015,83.34660339355469,7.401991844177246,0.08880975842475891,0.803261419224232,8.830251335026862,0.5887208863045763,41.64365781614926,0.4357791420581637,0.3943853076452674,0.4322913289507158,0.1801413707672983,6.064879103077649,2.465244151930479,1.2480631384905898,2.228795842387489,1.6188589471347516,3.0255594268083352,4.352755465469927,3.3700053628376185,3.6313169885174075,6.141126190272531,4.064311587739052,3.8080548062694515,0.155241615845096,1.798602863903907e-28,4.075006448766609,1.3823074960192165,1.5716421718558533,4.000877074441253,3.465465591589374,0.5853406137346308,0.7887464012283675,3.1925797716763613,2.7130366693284396,5.8410058440986345,2.289693527706019,5.362000671331893,3.428844745710526,3.2942831402029455e-28,0.034943196922540665,0.06391945481300354,0.21732600033283234,0.6442850232124329,0.5406444668769836,0.5211897492408752,1.199936000000001,0.9453631954700242,3.0,0.25,0.0,-0.024629999999994823,0.04574997680535742,0.9558370000000007,0.25,-0.16666666666666666,0.06363053347669277,1.4733275,0.4357791420581637,0.07721991562370255,-1.182433834147722,0.8687654787972133,0.9455820866914894,1.0,0.0020500336179512775,1.7666003617800783,0.1073436960484716,0.8895267101059712,0.01305105132103997,0.9866790000000023,0.9864639076294225,4.0,0.3,0.0,0.7777409999999989,0.035768284766371845,0.5251020000000004,0.2,-0.16666666666666666,0.07440180303887578,1.2588670000000022,0.4322913289507158,0.5162810021551906,-0.7772925351367137,0.6673855816175541,0.8594257252224404,1.0,0.0012417587278415966,6.1678174169679245,0.6891269496945933,0.969452670832262,0.03122927886688767
ZTF18abeaipj,1.8731299999999997,24.018009200226516,1.0,1.6705479999999966,55.91358789987862,1.0,71.17548370361328,1.2228387594223022,0.01718061789870262,300.7054138183594,4.419347763061523,0.014696601778268814,0.5875797373729754,30.98238496153683,0.3695362646581218,49.44619078555365,0.41032008208942444,0.20045545986660493,0.38242792344910786,0.27876112640942696,8.316282964121518,4.163531461947817,0.3124654437763996,2.33938900164866,1.8495853788123482,0.19171377114517524,1.4250643988920206,0.02699244043987803,1.8968742741098503,2.9842828799343093,3.043549630962193,5.2512776654858175,6.050343147502115,4.417621069237666e-29,6.179229053976837,1.4800669090545155,2.7324464085716462,1.0766794680808396,3.201054470715364,2.9778494501064463,1.0551872515633975,4.222658093452296,1.8517423748612498,3.6332376841483076,5.333986811273599,1.806395428728342,4.628772762592064,1.1044052673094165e-28,0.004447879269719124,0.06453777849674225,0.06810164451599121,0.6627171039581299,0.5856392979621887,0.5615824460983276,0.9365649999999999,0.4671025871023596,3.0,0.3333333333333333,0.0,0.20924100000000578,0.03042937432750636,0.42434249999999984,0.3333333333333333,-0.03333333333333333,0.05304589009754405,0.8486849999999997,0.41032008208942444,0.16403718463226524,-0.07904831611853691,0.5994210635452065,0.8063664452365129,1.0,0.000806340268645543,15.0,1.294081872048669,0.9557945376588705,0.07900525954892598,0.8352739999999983,0.9017549529059642,3.0,0.125,0.0,0.3038700000000034,0.02566610646266209,0.3062925000000014,0.375,-0.16666666666666666,0.05161217028138519,0.49523875000000217,0.38242792344910786,0.6549133014494466,0.839213590283646,0.49033144810345775,0.8632405459940745,1.0,0.000608168028146625,12.809778150514104,1.1211845553928432,0.9732642398164311,0.025887822742170392
ZTF18abeajml,2.610914000000001,65.95004629994946,1.0,1.5572030000000012,76.90651619994605,1.0,2168.0,23.583276748657227,0.010877895168960094,429.7860107421875,7.336249828338623,0.017069540917873383,1.3701347619836466,203.72474607400838,0.33661127127514034,186.7529813494754,0.46502395125282026,0.027745974231739752,0.43458466374219346,0.03049501949055423,192737.09678466772,139760.4769132916,80482.02192092931,35754.98183309026,11615.927593533217,2479.951980498006,263.8086538509438,0.0018082586661956057,0.007380338756112437,0.019103388262788457,0.040157298858005674,0.07504400314182114,0.13225929712986328,0.0026675920178073805,2452.361409458406,1831.4809400046204,1108.5021224492982,528.9194840894149,189.09913931756833,45.74682473526051,5.715886551186757,3.141816703227403,0.002294748861505269,3.148572964785981,0.015248070824249282,3.1697337363495044,0.04848185061366461,0.0020425791156864076,0.006875519175082445,0.003803371451795101,0.14041705429553986,0.8271149396896362,0.779085099697113,0.779085099697113,1.3054570000000005,0.9999999256819343,10.0,0.42857142857142855,0.0,-0.6359240000000028,0.05121966351411239,0.9397950000000002,0.09523809523809523,-0.23333333333333334,0.08324796593816586,1.9001660000000022,0.46502395125282026,-0.12871499304634404,-1.5819547292358662,0.9855892897894301,0.932445176482032,1.0,0.0025186759843595567,15.0,1.1959506018814612,0.9932354001784667,0.04176687803595788,0.7404222499999982,0.999996871491413,14.0,0.45454545454545453,0.0,-0.06316899999999492,0.02454334347076394,0.38266199999999984,0.21212121212121213,-0.43333333333333335,0.04334184564344324,0.7579520000000031,0.43458466374219346,-0.20676418654692238,-1.1016153331455976,0.4570630361139886,0.9120676357837911,1.0,0.0005762477918774361,15.0,1.4153267987467741,0.991496936680074,0.01974548257510875
ZTF18abeamgv,0.12944099999999992,10.99447910021263,1.0,1.175778999999995,40.839039300095465,1.0,,,,112.06779479980469,3.1044790744781494,0.02770179510116577,6.516462307495331e-08,0.8953747146387387,0.16335900694555355,22.064164651722574,0.4698843872643548,4.480683054829945,0.3536667944065588,1.080987182875591,1.6305414414210224,4.4710378602179555,3.589530091231686,2.383089850515319,4.385865843619019,0.15368215202467767,3.690925146592193,1.8971270736009478,1.5454562295376588,3.809587742736042,3.410125192404479,1.948863594597647,5.410805505197908,2.524354896707238e-29,3.330470130380346,5.966256155458729,3.5330577711816202,2.8638923481775582,2.4617911153316245,2.5503420852683414,1.2331684530885987,2.4104704561190355,1.2013280700619462,0.7565614234986313,1.7762284338084822,5.4766543345633245,0.36667697829494994,3.534096855390133e-28,0.0007870146655477583,0.003973217215389013,0.010232144966721535,0.0015691266162320971,0.00048556222463957965,0.00023029249859973788,,,,,,,,,,,,,,,,,,,,,,,,0.5878894999999975,0.4888287552535076,2.0,0.3333333333333333,0.0,0.029646999999997092,0.02200972243428666,0.38352899999999934,0.1111111111111111,0.13333333333333333,0.03138126334794348,0.7536769999999997,0.4490099934455428,-0.03986751957329967,-0.9994195112872033,0.42288203387679785,0.890828791900993,1.0,0.0004528063540017314,3.4586556390114627,0.6125171928582982,0.9589599080208606,0.02340114941211255
ZTF18abecbks,2.0185200000000023,75.7446297002025,1.0,1.9396109999999993,75.85306710004807,1.0,72.68811798095703,11.439224243164062,0.1573740541934967,301.25006103515625,10.353976249694824,0.03437003865838051,0.5679223458355342,59.80551983195399,0.44000878361151835,65.73408982200762,0.45064112341483387,0.08700225372848475,0.44229018063246966,0.06797631745551312,3.5314842301489655,2.0215968782777227,0.6555279473366318,2.030612052104768,1.1013778412711284,0.5746359727026847,0.6846742381417426,1.5537144139823305,5.2679050920768,0.9760942379813544,2.7020569341260234,0.6437542647201369,2.2410467552314284,4.0299522815290544e-28,2.5982340863240907,2.458288288975198,2.4803958864278672,2.148958175507003,1.4702221983599721,0.8189644816968915,0.23921864356025574,2.4303121827980276,5.09696739985984,1.4100518605569121,3.9686819172797154,0.15570212659380367,2.3807514110706354,0.0001930392964545971,0.0031539066694676876,0.011428352445363998,0.027514878660440445,0.4472227990627289,0.3727787137031555,0.3727787137031555,1.0092600000000012,0.9999573770222233,7.0,0.42857142857142855,0.0,-0.35272000000000503,0.03720089799976031,0.6996999999999982,0.14285714285714285,-0.23333333333333334,0.06043870336291685,1.5053820000000009,0.45064112341483387,-0.21401863645337826,-1.4678462744289649,0.7274969455340605,0.9265048069180143,1.0,0.0013072836304648646,6.399282422077012,0.785357819335464,0.9817081711643989,0.026608082641285676,0.9698054999999997,0.9956340664989812,8.0,0.3888888888888889,0.0,0.09230999999999767,0.03366600041694111,0.5987984999999973,0.16666666666666666,-0.16666666666666666,0.05397821495869395,1.1509929999999997,0.44229018063246966,-0.07486617504563436,-1.276992119661441,0.6348446514323188,0.8822240736645316,1.0,0.0010952809719712692,7.301097931962621,0.8445018643427681,0.983400628803751,0.025649955343286665
ZTF18abeecwe,2.873507,65.99447919987142,1.0,2.425895999999998,68.8294445001593,1.0,30.642030715942383,13.73324966430664,0.44818341732025146,83.96245574951172,10.974875450134277,0.13071170449256897,1.1077211269575498,26.523147652325587,0.8142539252717168,29.70314051372349,0.4300744615308152,0.16945923896872012,0.435933006127448,0.13397693652129655,1.2756314734116097,2.343344663903733,4.820362823348928,4.573944762045677,1.1992358745888818,0.9038672063900304,2.31129485017667,0.9190538828880812,2.5673316693672597,5.980040632783734,0.265134922592722,2.353853404476655,5.512140647270408,5.217000119861625e-28,1.4134639532362403,0.8092154905560669,0.5660028743743833,0.37556535455577866,0.2607748900826451,0.1716524927844637,0.10790809997819138,1.0924306345737445,2.1261002102631874,2.603182400593006,3.4483784003200952,3.9446508085066867,4.348760948250156,0.00177131519496662,0.014631353318691254,0.03554576262831688,0.044712577015161514,0.5400344729423523,0.47780901193618774,0.4587661325931549,1.4367535,0.9517617399805282,5.0,0.3333333333333333,0.0,-0.13218200000000024,0.05113496670728948,0.9209870000000002,0.16666666666666666,-0.3,0.07975008312139834,1.5586965,0.4300744615308152,-0.018397541758477045,-1.0919667053311608,0.9663715135606886,0.909032406622545,1.0,0.002570071945813351,3.2420317789549684,0.34601081098841413,0.9577095950678765,0.029502866397251307,1.212947999999999,0.998508776601079,6.0,0.3684210526315789,0.0,0.46389399999999625,0.04307158944408393,0.7722070000000016,0.2631578947368421,-0.03333333333333333,0.07934300099671929,1.4146620000000034,0.435933006127448,0.16031393348529036,-1.2094345552976562,0.791803690083453,0.8840949004775541,1.0,0.0018299392309671753,2.552103188452726,0.35345180623513506,0.955859586562351,0.022499010674382862
ZTF18abeegsl,1.9069369999999992,26.903310199733824,1.0,1.038418,26.919664300061413,1.0,2.152902364730835,0.48157066106796265,0.2236843854188919,1.4529520273208618,0.07290076464414597,0.05017424002289772,0.4886661532454971,15.168653985607966,0.09572748347661231,5.771064336389708,0.3599353242631861,0.7375532978081016,0.3553808430200901,1.019708560495687,8.56242474376366,1.7714243905655038,2.7234716793497884,2.0297123449270895,1.1517538747509821,1.9254757989420686,1.2894484074756187,0.06538620269197892,3.0615473839305034,3.0901725312102535,6.170354182586522,6.2187882848039155,2.978715817328597,1.3883951931889808e-28,8.364394957513717,1.7667268553011208,2.540544203626582,1.7529059472242376,1.3883882692547782,1.9559833663632993,1.7065406808182206,0.08289003058641775,3.0164210449777675,2.984461845525633,0.013836725794505789,6.188606679435187,3.2372533896673694,3.8338639993741174e-28,0.0825914815068245,0.41878876090049744,0.8045648336410522,0.02308262512087822,0.0031479988247156143,0.021536028012633324,0.9534684999999996,0.9950370983120602,2.0,0.25,0.0,1.0650359999999992,0.030443702323514732,0.3983410000000003,0.25,-0.23333333333333334,0.0762998557144297,0.7131152500000013,0.40562675834084627,1.0555968302376846,1.275026528208664,0.5984194012936159,0.8363709906878333,1.0,0.000847416365706181,4.316891093904032,0.46124795201977975,0.9213189887522354,0.04345144721524104,0.519209,0.7755297884488216,2.0,0.25,0.0,0.058036999999998784,0.01662197445982407,0.24475999999999942,0.375,-0.16666666666666666,0.02815059917793793,0.42899574999999857,0.4102208458924689,0.25801669785939724,-0.22088271754992084,0.3229895892095439,0.8742172243619983,1.0,0.00022398803532029275,0.2972372204702857,-0.09824775703153149,0.8614827587353188,-0.000986203984644779
ZTF18abespgb,0.8660449999999997,10.009097200352699,1.0,1.406299999999998,31.030104199897323,1.0,,,,6.184988498687744,0.4367641508579254,0.07061681151390076,0.11191748460084058,2.875702242001486,0.1718755055249268,3.601962701095369,0.4539637558616491,3.033196418008772,0.40924988245399274,1.4456027875588797,2.527141246644448,5.778633233332653,2.08652846724323,2.6777026322087725,2.4468790002856435,4.404573875374396,3.057603503952288,0.8349012628662216,6.061715717961415,2.2536755811929243,5.685649119813551,4.301664624683058,5.708572403534609,8.414516322357459e-30,2.8714303992727,3.800625634492267,4.177168663525436,4.255170876324877,0.5240514210601339,5.006661428136295,2.352544845228983,0.5041706701344744,2.236192855869213,0.9208138848006877,5.2226268650692145,5.833377637612154,4.722142503970783,2.398137151871876e-28,0.001938699628226459,0.001938699628226459,0.010154341347515583,0.006257518194615841,0.005654006265103817,1.2475485164031852e-05,,,,,,,,,,,,,,,,,,,,,,,,0.703149999999999,0.25660915491582104,1.0,0.16666666666666666,0.0,0.037993000000000166,0.02398541972659142,0.296539000000001,0.3333333333333333,-0.03333333333333333,0.038253861035230353,0.49956125000000284,0.4092498824539902,0.2407088866905301,2.857614967847521,0.45171851703777355,0.9409757021360101,1.0,0.0005318769424284576,0.22372303465125876,-0.3773244064824615,0.7042772669863665,0.0002298845516529844
ZTF18abesqnb,1.6222959999999986,30.874826399609447,1.0,1.5949990000000014,38.00190969976393,1.0,5.980879783630371,0.7382880449295044,0.12344138324260712,4.47231388092041,0.4463137090206146,0.09979480504989624,0.2878643728572665,9.789553478101224,0.3082636638784602,9.102912741373153,0.4432591790515858,0.2817076583131909,0.41900547804674704,0.411304637008944,68137.41625274783,58022.83642484091,31470.993140511753,107108.48960861904,108627.06827706125,56297.02194688943,12986.843231939481,2.0080899571702746,6.274361028415527,2.0206304060005458,3.7223951753732134,5.383309126085045,0.7638943167870309,2.8379867854900175e-15,11308.53804718612,21706.495359453376,19516.83255379706,13011.295416738853,36219.73803062959,29654.498826534764,10869.132903295525,3.8561428880251976,3.9434017669341728,1.5783206385144393,1.5797978090388014,1.805190565791893,2.158205633184078,8.346187520550845e-19,0.043642137199640274,0.21990132331848145,0.7137476801872253,0.982025146484375,0.974160373210907,0.9721032381057739,0.8111479999999993,0.9720254912507993,4.0,0.3333333333333333,0.0,-0.14734200000000186,0.027043593315098906,0.41841299999999926,0.16666666666666666,-0.36666666666666664,0.04545241129932545,0.9126690000000011,0.44325917905158635,-0.13001810117057008,-1.123663565848518,0.5239109403898131,0.8877982561562673,1.0,0.0006617598537882484,0.08261103773333034,-0.5,0.9012110946651611,0.01140971238299874,0.7974995000000007,0.9649760711729859,3.0,0.2727272727272727,0.0,0.3232149999999976,0.026681376750564513,0.33874799999999894,0.2727272727272727,-0.3,0.04989761984211634,0.9025552500000025,0.41900547804674754,0.25033362659302777,-0.8554963403578801,0.5159353639227006,0.878989885248242,1.0,0.0006577274066680382,1.3776581144459041,0.23088926046759084,0.882808506110833,0.0014288452458362634
